Band,Range,Description,PartNo,MSRP List Price,Standard Channel SKU,Unnamed: 6
F,501-1000,Change Control for PCs P:1TE [P+],CCDCKE-AA,353.37,CCDCKE-AA-FA,
G,1001-2000,Change Control for PCs P:1TE [P+],CCDCKE-AA,321.39,CCDCKE-AA-GA,
H,2001-5000,Change Control for PCs P:1TE [P+],CCDCKE-AA,272.11,CCDCKE-AA-HA,
I,5001-10000,Change Control for PCs P:1TE [P+],CCDCKE-AA,239.05,CCDCKE-AA-IA,
J,10001-+,Change Control for PCs P:1TE [P+],CCDCKE-AA,219.07,CCDCKE-AA-JA,
,ProtectPLUS 1yr Thrive Essential,,,,,
A,1-25,Change Control for PCs 1Yr TE [P+],CCDYCM-AA,128.59,CCDYCM-AA-AA,
B,26-50,Change Control for PCs 1Yr TE [P+],CCDYCM-AA,117.05,CCDYCM-AA-BA,
C,51-100,Change Control for PCs 1Yr TE [P+],CCDYCM-AA,106.52,CCDYCM-AA-CA,
D,101-250,Change Control for PCs 1Yr TE [P+],CCDYCM-AA,93.18,CCDYCM-AA-DA,
E,251-500,Change Control for PCs 1Yr TE [P+],CCDYCM-AA,84.8,CCDYCM-AA-EA,
F,501-1000,Change Control for PCs 1Yr TE [P+],CCDYCM-AA,77.15,CCDYCM-AA-FA,
G,1001-2000,Change Control for PCs 1Yr TE [P+],CCDYCM-AA,70.22,CCDYCM-AA-GA,
H,2001-5000,Change Control for PCs 1Yr TE [P+],CCDYCM-AA,59.45,CCDYCM-AA-HA,
I,5001-10000,Change Control for PCs 1Yr TE [P+],CCDYCM-AA,52.21,CCDYCM-AA-IA,
J,10001-+,Change Control for PCs 1Yr TE [P+],CCDYCM-AA,47.83,CCDYCM-AA-JA,
ACD,"Trellix Application Control for PCs
LICENSE: Per Node.
DELIVERABLE: Software download
PRODUCT CONTENT:  Application Whitelisting and Memory Protection targeted for desktops that need to be locked down and protected.  This product cannot be sold on embedded systems and devices such as ATMs, POS, medical or other fixed-function devices and  servers.",,,,,
,Standard Offering,,,,,
,ProtectPLUS Perpetual License with 1yr Thrive Essential,,,,,
A,1-25,Application Control PCs P:1TE [P+],ACDCKE-AA,240.09,ACDCKE-AA-AA,
B,26-50,Application Control PCs P:1TE [P+],ACDCKE-AA,194.45,ACDCKE-AA-BA,
C,51-100,Application Control PCs P:1TE [P+],ACDCKE-AA,192.09,ACDCKE-AA-CA,
D,101-250,Application Control PCs P:1TE [P+],ACDCKE-AA,168.06,ACDCKE-AA-DA,
E,251-500,Application Control PCs P:1TE [P+],ACDCKE-AA,163.29,ACDCKE-AA-EA,
F,501-1000,Application Control PCs P:1TE [P+],ACDCKE-AA,148.85,ACDCKE-AA-FA,
G,1001-2000,Application Control PCs P:1TE [P+],ACDCKE-AA,132.48,ACDCKE-AA-GA,
H,2001-5000,Application Control PCs P:1TE [P+],ACDCKE-AA,99.4,ACDCKE-AA-HA,
I,5001-10000,Application Control PCs P:1TE [P+],ACDCKE-AA,74.54,ACDCKE-AA-IA,
J,10001-+,Application Control PCs P:1TE [P+],ACDCKE-AA,55.89,ACDCKE-AA-JA,
,ProtectPLUS 1yr Thrive Essential,,,,,
A,1-25,ApplicationControl PCs 1YrTE [P+],ACDYCM-AA,51.98,ACDYCM-AA-AA,
B,26-50,ApplicationControl PCs 1YrTE [P+],ACDYCM-AA,42.08,ACDYCM-AA-BA,
C,51-100,ApplicationControl PCs 1YrTE [P+],ACDYCM-AA,41.57,ACDYCM-AA-CA,
D,101-250,ApplicationControl PCs 1YrTE [P+],ACDYCM-AA,36.38,ACDYCM-AA-DA,
E,251-500,ApplicationControl PCs 1YrTE [P+],ACDYCM-AA,35.36,ACDYCM-AA-EA,
F,501-1000,ApplicationControl PCs 1YrTE [P+],ACDYCM-AA,32.24,ACDYCM-AA-FA,
G,1001-2000,ApplicationControl PCs 1YrTE [P+],ACDYCM-AA,28.68,ACDYCM-AA-GA,
H,2001-5000,ApplicationControl PCs 1YrTE [P+],ACDYCM-AA,21.51,ACDYCM-AA-HA,
I,5001-10000,ApplicationControl PCs 1YrTE [P+],ACDYCM-AA,16.11,ACDYCM-AA-IA,
J,10001-+,ApplicationControl PCs 1YrTE [P+],ACDYCM-AA,12.14,ACDYCM-AA-JA,
ACD-S,"Trellix Application Control for PCs - Subscription
LICENSE: Per Node.
DELIVERABLE: Software as a Service (SaaS) with activation email
Management: ePO-SaaS
PRODUCT CONTENT: Protect endpoints from unauthorized applications and system changes with Trellix Application and Change Control. Create and easily manage allow/deny lists and protect against memory exploits with this cloud-managed application that still works when disconnected from the cloud. Gain deeper visibility into application changes with periodic inventory reports, helping identify gaps in protected endpoints. Not available for embedded systems like ATMs, POS, medical, or other fixed-function devices and servers.",,,,,
,Subscription Offering,,,,,
,1yr Subscription with 1yr Thrive Essential,,,,,
A,5-250,Trellix App Control PCs 1:1TE,ACDECE-AA,100.67,ACDECE-AA-AA,FCS Date 05/29/2025
B,251-1000,Trellix App Control PCs 1:1TE,ACDECE-AA,95.25,ACDECE-AA-BA,FCS Date 05/29/2025
C,1001-2000,Trellix App Control PCs 1:1TE,ACDECE-AA,79.33,ACDECE-AA-CA,FCS Date 05/29/2025
D,2001-5000,Trellix App Control PCs 1:1TE,ACDECE-AA,59.53,ACDECE-AA-DA,FCS Date 05/29/2025
E,5001-10000,Trellix App Control PCs 1:1TE,ACDECE-AA,44.61,ACDECE-AA-EA,FCS Date 05/29/2025
F,10001-+,Trellix App Control PCs 1:1TE,ACDECE-AA,33.51,ACDECE-AA-FA,FCS Date 05/29/2025
ICD,"Trellix Integrity Control for Fixed Function Devices
LICENSE: Per Node.
DELIVERABLE: Software download
PRODUCT CONTENT:  This is a combined product offering that is ideal for point of sale (POS) systems, automated teller machines (ATMs), and kiosks, as well as manufacturing, SCADA and other fixed function devices.  Integrity Control combines Application Control and Change Control functionality.  It includes dynamic whitelisting via trusted source with a low overhead footprint, file integrity monitoring, and change prevention.",,,,,
,Standard Offering,,,,,
,ProtectPLUS Perpetual License with 1yr Thrive Essential,,,,,
A,1-25,Integrity Cntrl Devices P:1 TE [P+],ICDCKE-AA,791.45,ICDCKE-AA-AA,
B,26-50,Integrity Cntrl Devices P:1 TE [P+],ICDCKE-AA,672.74,ICDCKE-AA-BA,
C,51-100,Integrity Cntrl Devices P:1 TE [P+],ICDCKE-AA,578.56,ICDCKE-AA-CA,
D,101-250,Integrity Cntrl Devices P:1 TE [P+],ICDCKE-AA,503.38,ICDCKE-AA-DA,
E,251-500,Integrity Cntrl Devices P:1 TE [P+],ICDCKE-AA,442.92,ICDCKE-AA-EA,
F,501-1000,Integrity Cntrl Devices P:1 TE [P+],ICDCKE-AA,398.65,ICDCKE-AA-FA,
G,1001-2000,Integrity Cntrl Devices P:1 TE [P+],ICDCKE-AA,358.78,ICDCKE-AA-GA,
H,2001-5000,Integrity Cntrl Devices P:1 TE [P+],ICDCKE-AA,349.84,ICDCKE-AA-HA,
I,5001-10000,Integrity Cntrl Devices P:1 TE [P+],ICDCKE-AA,342.84,ICDCKE-AA-IA,
J,10001-+,Integrity Cntrl Devices P:1 TE [P+],ICDCKE-AA,335.98,ICDCKE-AA-JA,
,ProtectPLUS 1yr Thrive Essential,,,,,
A,1-25,Integrity Cntrl Devices 1Yr TE [P+],ICDYCM-AA,172.86,ICDYCM-AA-AA,
B,26-50,Integrity Cntrl Devices 1Yr TE [P+],ICDYCM-AA,146.95,ICDYCM-AA-BA,
C,51-100,Integrity Cntrl Devices 1Yr TE [P+],ICDYCM-AA,126.35,ICDYCM-AA-CA,
D,101-250,Integrity Cntrl Devices 1Yr TE [P+],ICDYCM-AA,109.98,ICDYCM-AA-DA,
E,251-500,Integrity Cntrl Devices 1Yr TE [P+],ICDYCM-AA,96.75,ICDYCM-AA-EA,
F,501-1000,Integrity Cntrl Devices 1Yr TE [P+],ICDYCM-AA,87.07,ICDYCM-AA-FA,
G,1001-2000,Integrity Cntrl Devices 1Yr TE [P+],ICDYCM-AA,78.36,ICDYCM-AA-GA,
H,2001-5000,Integrity Cntrl Devices 1Yr TE [P+],ICDYCM-AA,76.39,ICDYCM-AA-HA,
I,5001-10000,Integrity Cntrl Devices 1Yr TE [P+],ICDYCM-AA,74.87,ICDYCM-AA-IA,
J,10001-+,Integrity Cntrl Devices 1Yr TE [P+],ICDYCM-AA,73.4,ICDYCM-AA-JA,
,Security Management,,,,,
EPO,"Trellix ePolicy Orchestrator On-Prem
LICENSE: Per Node.
DELIVERABLE: Download.
PRODUCT CONTENT: ePolicy Orchestrator (on-premises or public cloud).
The foundational unified security management solution providing endpoint, network and compliance management with increased security and reduced costs.",,,,,
,Standard Offering,,,,,
,ProtectPLUS Perpetual License with 1yr Thrive Essential,,,,,
A,5-25,ePolicy Orchestrator P:1 TE [P+],EPOCDE-AA,58.9,EPOCDE-AA-AA,
B,26-50,ePolicy Orchestrator P:1 TE [P+],EPOCDE-AA,47.7,EPOCDE-AA-BA,
C,51-100,ePolicy Orchestrator P:1 TE [P+],EPOCDE-AA,47.08,EPOCDE-AA-CA,
D,101-250,ePolicy Orchestrator P:1 TE [P+],EPOCDE-AA,41.23,EPOCDE-AA-DA,
E,251-500,ePolicy Orchestrator P:1 TE [P+],EPOCDE-AA,40.04,EPOCDE-AA-EA,
F,501-1000,ePolicy Orchestrator P:1 TE [P+],EPOCDE-AA,36.49,EPOCDE-AA-FA,
G,1001-2000,ePolicy Orchestrator P:1 TE [P+],EPOCDE-AA,34.17,EPOCDE-AA-GA,
H,2001-5000,ePolicy Orchestrator P:1 TE [P+],EPOCDE-AA,24.15,EPOCDE-AA-HA,
I,5001-10000,ePolicy Orchestrator P:1 TE [P+],EPOCDE-AA,21.22,EPOCDE-AA-IA,
J,10001-+,ePolicy Orchestrator P:1 TE [P+],EPOCDE-AA,19.44,EPOCDE-AA-JA,
,ProtectPLUS 1yr Thrive Essential,,,,,
A,5-25,ePolicy Orchestrator 1Yr TE [P+],EPOYFM-AA,25.88,EPOYFM-AA-AA,
B,26-50,ePolicy Orchestrator 1Yr TE [P+],EPOYFM-AA,21,EPOYFM-AA-BA,
C,51-100,ePolicy Orchestrator 1Yr TE [P+],EPOYFM-AA,20.72,EPOYFM-AA-CA,
D,101-250,ePolicy Orchestrator 1Yr TE [P+],EPOYFM-AA,18.18,EPOYFM-AA-DA,
E,251-500,ePolicy Orchestrator 1Yr TE [P+],EPOYFM-AA,17.6,EPOYFM-AA-EA,
F,501-1000,ePolicy Orchestrator 1Yr TE [P+],EPOYFM-AA,16.08,EPOYFM-AA-FA,
G,1001-2000,ePolicy Orchestrator 1Yr TE [P+],EPOYFM-AA,15.07,EPOYFM-AA-GA,
H,2001-5000,ePolicy Orchestrator 1Yr TE [P+],EPOYFM-AA,10.61,EPOYFM-AA-HA,
I,5001-10000,ePolicy Orchestrator 1Yr TE [P+],EPOYFM-AA,9.34,EPOYFM-AA-IA,
J,10001-+,ePolicy Orchestrator 1Yr TE [P+],EPOYFM-AA,8.57,EPOYFM-AA-JA,
,Threat Intelligence Exchange,,,,,
MVT,"Trellix Threat Intelligence Exchange - SaaS
LICENSE: 12 month Subscription, License is Per User with up to 5 devices per user.
DELIVERABLE: Software as a Services (SaaS) with activation email and/or software download for on-premises deployment.
MANAGEMENT: ePO - SaaS or ePO - On–prem and Data Exchange Layer (DXL).
FEATURES INCLUDED:   An ecosystem where security products exchange reputation information about potentially malicious files to identify potential threats, learn from each others actions, and allow security administrators to tailor vendor supplied reputations to their companys environment.
RESTRICTIONS: Limited to maximum of 5 devices per User. Requires the separate purchase and installation of ENS. For further exceptions, please refer to the Quoting Handbook.",,,,,
,Subscription Offering,,,,,
,1yr Subscription with 1yr Thrive Essential,,,,,
A,5-250,Trellix TIE 1:1TE,MVTECE-AA,26.51,MVTECE-AA-AA,
B,251-1000,Trellix TIE 1:1TE,MVTECE-AA,23.78,MVTECE-AA-BA,
C,1001-2000,Trellix TIE 1:1TE,MVTECE-AA,21.03,MVTECE-AA-CA,
D,2001-5000,Trellix TIE 1:1TE,MVTECE-AA,18.27,MVTECE-AA-DA,
E,5001-10000,Trellix TIE 1:1TE,MVTECE-AA,17.39,MVTECE-AA-EA,
F,10001-+,Trellix TIE 1:1TE,MVTECE-AA,16.46,MVTECE-AA-FA,
MVT-U,"Trellix Threat Intelligence Exchange - SaaS Upgrade
LICENSE: 12 month Subscription, License is Per User with up to 5 devices per user.
DELIVERABLE: Software as a Services (SaaS) with activation email and/or software download for on-premises deployment.
MANAGEMENT: ePO - SaaS or ePO - On–prem and Data Exchange Layer (DXL).
FEATURES INCLUDED:   An ecosystem where security products exchange reputation information about potentially malicious files to identify potential threats, learn from each others actions, and allow security administrators to tailor vendor supplied reputations to their companys environment.
RESTRICTIONS: Limited to maximum of 5 devices per User. Requires the separate purchase and installation of ENS. For further exceptions, please refer to the Quoting Handbook.",,,,,
,Upgrade Subscription Offering,,,,,
,1yr Subscription with 1yr Thrive Essential,,,,,
A,5-250,Trellix TIE UPG 1:1TE,MVTECE-DA,26.51,MVTECE-DA-AA,
B,251-1000,Trellix TIE UPG 1:1TE,MVTECE-DA,23.78,MVTECE-DA-BA,
C,1001-2000,Trellix TIE UPG 1:1TE,MVTECE-DA,21.03,MVTECE-DA-CA,
D,2001-5000,Trellix TIE UPG 1:1TE,MVTECE-DA,18.27,MVTECE-DA-DA,
E,5001-10000,Trellix TIE UPG 1:1TE,MVTECE-DA,17.39,MVTECE-DA-EA,
F,10001-+,Trellix TIE UPG 1:1TE,MVTECE-DA,16.46,MVTECE-DA-FA,
TIE,"Trellix Threat Intelligence Exchange
Add-On for CEB and China/Russia M1X-C On-Prem Endpoint Suite Customers
LICENSE: Per Node.
DELIVERABLE: Software download. Threat Intelligence Exchange is an ecosystem where security products exchange reputation information about potentially malicious files to identify potential threats, learn from each other’s actions, and allow security administrators to tailor vendor-supplied reputations to their company’s environment. Includes Threat Intelligence Server (VM), ENS Threat Intelligence Exchange Module, Data Exchange Layer (DXL) components.
REQUIRES: ePolicy Orchestrator (ePO) on-premise and Endpoint Protection installed on devices.",,,,,
,Add On Offering,,,,,
,ProtectPLUS Perpetual License with 1yr Thrive Essential,,,,,
A,5-25,Threat Intel Exchange  P:1 TE [P+],TIECDE-AA,55.72,TIECDE-AA-AA,
B,26-50,Threat Intel Exchange  P:1 TE [P+],TIECDE-AA,45.14,TIECDE-AA-BA,
C,51-100,Threat Intel Exchange  P:1 TE [P+],TIECDE-AA,44.57,TIECDE-AA-CA,
D,101-250,Threat Intel Exchange  P:1 TE [P+],TIECDE-AA,38.99,TIECDE-AA-DA,
E,251-500,Threat Intel Exchange  P:1 TE [P+],TIECDE-AA,37.9,TIECDE-AA-EA,
F,501-1000,Threat Intel Exchange  P:1 TE [P+],TIECDE-AA,34.56,TIECDE-AA-FA,
G,1001-2000,Threat Intel Exchange  P:1 TE [P+],TIECDE-AA,32.31,TIECDE-AA-GA,
H,2001-5000,Threat Intel Exchange  P:1 TE [P+],TIECDE-AA,22.82,TIECDE-AA-HA,
I,5001-10000,Threat Intel Exchange  P:1 TE [P+],TIECDE-AA,20.06,TIECDE-AA-IA,
J,10001-+,Threat Intel Exchange  P:1 TE [P+],TIECDE-AA,18.39,TIECDE-AA-JA,
,ProtectPLUS 1yr Thrive Essential,,,,,
A,5-25,Threat Intel Exchange  1Yr TE [P+],TIEYFM-AA,22.3,TIEYFM-AA-AA,
B,26-50,Threat Intel Exchange  1Yr TE [P+],TIEYFM-AA,18.07,TIEYFM-AA-BA,
C,51-100,Threat Intel Exchange  1Yr TE [P+],TIEYFM-AA,17.84,TIEYFM-AA-CA,
D,101-250,Threat Intel Exchange  1Yr TE [P+],TIEYFM-AA,15.61,TIEYFM-AA-DA,
E,251-500,Threat Intel Exchange  1Yr TE [P+],TIEYFM-AA,15.15,TIEYFM-AA-EA,
F,501-1000,Threat Intel Exchange  1Yr TE [P+],TIEYFM-AA,13.82,TIEYFM-AA-FA,
G,1001-2000,Threat Intel Exchange  1Yr TE [P+],TIEYFM-AA,12.93,TIEYFM-AA-GA,
H,2001-5000,Threat Intel Exchange  1Yr TE [P+],TIEYFM-AA,9.11,TIEYFM-AA-HA,
I,5001-10000,Threat Intel Exchange  1Yr TE [P+],TIEYFM-AA,8.03,TIEYFM-AA-IA,
J,10001-+,Threat Intel Exchange  1Yr TE [P+],TIEYFM-AA,7.37,TIEYFM-AA-JA,
,Risk Management,,,,,
HPD,"Trellix Policy Auditor for Desktops
LICENSE: Per Node.
DELIVERABLE: Download Only.
PRODUCT CONTENT: Demonstrate compliance via policy audit and with key industry mandates and security policies Support for multiple platforms and applications. Includes a copy of ePolicy Orchestrator (on-premises or public cloud). ePO is intended for use with Policy Auditor only. See product documentation. ePolicy Orchestrator provides a single platform for deployment, management and reporting as well as a unified platform for end point security and compliance management.",,,,,
,Standard Offering,,,,,
,ProtectPLUS Perpetual License with 1yr Thrive Essential,,,,,
A,1-25,Policy Auditor Desktops P:1TE [P+],HPDCDE-AA,53.45,HPDCDE-AA-AA,
B,26-50,Policy Auditor Desktops P:1TE [P+],HPDCDE-AA,50.3,HPDCDE-AA-BA,
C,51-100,Policy Auditor Desktops P:1TE [P+],HPDCDE-AA,47.3,HPDCDE-AA-CA,
D,101-250,Policy Auditor Desktops P:1TE [P+],HPDCDE-AA,44.54,HPDCDE-AA-DA,
E,251-500,Policy Auditor Desktops P:1TE [P+],HPDCDE-AA,41.85,HPDCDE-AA-EA,
F,501-1000,Policy Auditor Desktops P:1TE [P+],HPDCDE-AA,39.36,HPDCDE-AA-FA,
G,1001-2000,Policy Auditor Desktops P:1TE [P+],HPDCDE-AA,37.05,HPDCDE-AA-GA,
H,2001-5000,Policy Auditor Desktops P:1TE [P+],HPDCDE-AA,34.31,HPDCDE-AA-HA,
I,5001-10000,Policy Auditor Desktops P:1TE [P+],HPDCDE-AA,31.01,HPDCDE-AA-IA,
J,10001-+,Policy Auditor Desktops P:1TE [P+],HPDCDE-AA,27.3,HPDCDE-AA-JA,
,ProtectPLUS 1yr Thrive Essential,,,,,
A,1-25,Policy Auditor Desktops 1Yr TE  [P+],HPDYFM-AA,17.5,HPDYFM-AA-AA,
B,26-50,Policy Auditor Desktops 1Yr TE  [P+],HPDYFM-AA,16.4,HPDYFM-AA-BA,
C,51-100,Policy Auditor Desktops 1Yr TE  [P+],HPDYFM-AA,15.44,HPDYFM-AA-CA,
D,101-250,Policy Auditor Desktops 1Yr TE  [P+],HPDYFM-AA,14.52,HPDYFM-AA-DA,
E,251-500,Policy Auditor Desktops 1Yr TE  [P+],HPDYFM-AA,13.68,HPDYFM-AA-EA,
F,501-1000,Policy Auditor Desktops 1Yr TE  [P+],HPDYFM-AA,12.88,HPDYFM-AA-FA,
G,1001-2000,Policy Auditor Desktops 1Yr TE  [P+],HPDYFM-AA,12.14,HPDYFM-AA-GA,
H,2001-5000,Policy Auditor Desktops 1Yr TE  [P+],HPDYFM-AA,11.23,HPDYFM-AA-HA,
I,5001-10000,Policy Auditor Desktops 1Yr TE  [P+],HPDYFM-AA,10.13,HPDYFM-AA-IA,
J,10001-+,Policy Auditor Desktops 1Yr TE  [P+],HPDYFM-AA,8.93,HPDYFM-AA-JA,
,Platform API,,,,,
PL1,"Trellix API
LICENSE:  Per API Calls.
DELIVERABLE: Software as a Service (SaaS) with activation email and/or Trellix Marketplace.
MANAGEMENT:  ePO - SaaS.
FEATURES INCLUDED: APIs  and access to deploy Strategic Innovation Alliance (SIA) partner products (Apps).
RESTRICTIONS:   Limited to 2,000 API calls per day (daily limit) and Unlimited Free Partner Apps.  If a customer would like more than 2,000 API calls per day, the SKU can be stacked (i.e. if want 4,000 API calls per day, the purchase would be quantity 1; node 2).
MINIMUM REQUIREMENT: Customer should have an account in ePO - SaaS",,,,,
,Add On Offering,,,,,
,1yr Subscription with 1yr Thrive Essential,,,,,
A,1-+,Trellix API 1:1TE,PL1ECE-AA,24974.75,PL1ECE-AA-AA,
,Extended and Custom Software Support,,,,,
CUST-SPPT-ENS-C,"Trellix Software Support on Windows 7 - ENS-Client
Extended Support for ENS- Client. Allows support for Windows 7, between Jan 1, 2022 and Dec 31, 2026. The last ENS version supported is U15. Can be sold to new opportunities and does not require in-field deployment. Maximum term of 1yr quotable and requires annual Product Management review and approval.",,,,,
,Standard Offering,,,,,
,Technical Support Service,,,,,
A,5-25,ENS-Client Extended Support 1Yr,ENSYWM-AA,371.15,ENSYWM-AA-AA,
B,26-50,ENS-Client Extended Support 1Yr,ENSYWM-AA,300.87,ENSYWM-AA-BA,
C,51-100,ENS-Client Extended Support 1Yr,ENSYWM-AA,297.16,ENSYWM-AA-CA,
D,101-250,ENS-Client Extended Support 1Yr,ENSYWM-AA,259.85,ENSYWM-AA-DA,
E,251-500,ENS-Client Extended Support 1Yr,ENSYWM-AA,252.53,ENSYWM-AA-EA,
F,501-1000,ENS-Client Extended Support 1Yr,ENSYWM-AA,230.28,ENSYWM-AA-FA,
G,1001-2000,ENS-Client Extended Support 1Yr,ENSYWM-AA,215.24,ENSYWM-AA-GA,
H,2001-5000,ENS-Client Extended Support 1Yr,ENSYWM-AA,151.86,ENSYWM-AA-HA,
I,5001-10000,ENS-Client Extended Support 1Yr,ENSYWM-AA,133.66,ENSYWM-AA-IA,
J,10001-+,ENS-Client Extended Support 1Yr,ENSYWM-AA,122.44,ENSYWM-AA-JA,
CUST-SPPT-ENS-S,"Trellix Software Support on Legacy Windows Server - ENS-Server
Extended Support for ENS-Server. Allows support for Windows Server 2008 R2, 2012, 2012 R2 between Jan 1, 2022 and Dec 31, 2026.
REQUIREMENTS: For Server 2008 R2 the last ENS version supported is U13. For the 2012, 2012 R2 the last ENS version supported is U15. Can be sold to new opportunities and does not require in-field deployment. Maximum term of 1yr quotable and requires annual Product Management review and approval.",,,,,
,Standard Offering,,,,,
,Technical Support Service,,,,,
A,5-25,ENS-Server Extended Support 1Yr,ENSYWM-AB,723.61,ENSYWM-AB-AA,
B,26-50,ENS-Server Extended Support 1Yr,ENSYWM-AB,615.03,ENSYWM-AB-BA,
C,51-100,ENS-Server Extended Support 1Yr,ENSYWM-AB,549.88,ENSYWM-AB-CA,
D,101-250,ENS-Server Extended Support 1Yr,ENSYWM-AB,492.05,ENSYWM-AB-DA,
E,251-500,ENS-Server Extended Support 1Yr,ENSYWM-AB,470.34,ENSYWM-AB-EA,
F,501-1000,ENS-Server Extended Support 1Yr,ENSYWM-AB,441.38,ENSYWM-AB-FA,
G,1001-2000,ENS-Server Extended Support 1Yr,ENSYWM-AB,412.39,ENSYWM-AB-GA,
H,2001-5000,ENS-Server Extended Support 1Yr,ENSYWM-AB,376.24,ENSYWM-AB-HA,
I,5001-10000,ENS-Server Extended Support 1Yr,ENSYWM-AB,354.52,ENSYWM-AB-IA,
J,10001-+,ENS-Server Extended Support 1Yr,ENSYWM-AB,332.94,ENSYWM-AB-JA,
CUST-SPPT-WIN-HIPS-C,"Trellix Software Support on Legacy Windows - HIPS-Client
Extended Support for Host Intrusion Prevention for Desktops. Allows support for Windows 7, Windows 8, and Windows 10 through Dec 31, 2025
LEVEL OF SUPPORT: Security fixes and DAT Updates only.  Case Sensitivity is not supported.
REQUIREMENTS: Version HIPS 8.0 Patch 16 (8.0.0.5316).  For in-field deployments only (Customer must already have the product installed to receive the custom support).",,,,,
,Standard Offering,,,,,
,Technical Support Service,,,,,
A,5-25,HIPS-Client Extended Win Support1Yr,HIDYWM-AA,39.93,HIDYWM-AA-AA,
B,26-50,HIPS-Client Extended Win Support1Yr,HIDYWM-AA,37.37,HIDYWM-AA-BA,
C,51-100,HIPS-Client Extended Win Support1Yr,HIDYWM-AA,34.67,HIDYWM-AA-CA,
D,101-250,HIPS-Client Extended Win Support1Yr,HIDYWM-AA,31.94,HIDYWM-AA-DA,
E,251-500,HIPS-Client Extended Win Support1Yr,HIDYWM-AA,29.39,HIDYWM-AA-EA,
F,501-1000,HIPS-Client Extended Win Support1Yr,HIDYWM-AA,26.59,HIDYWM-AA-FA,
G,1001-2000,HIPS-Client Extended Win Support1Yr,HIDYWM-AA,23.97,HIDYWM-AA-GA,
H,2001-5000,HIPS-Client Extended Win Support1Yr,HIDYWM-AA,21.25,HIDYWM-AA-HA,
I,5001-10000,HIPS-Client Extended Win Support1Yr,HIDYWM-AA,18.61,HIDYWM-AA-IA,
J,10001-+,HIPS-Client Extended Win Support1Yr,HIDYWM-AA,15.97,HIDYWM-AA-JA,
CUST-SPPT-WIN-HIPS-S,"Trellix Software Support on Legacy Windows Server - HIPS-Server
Extended Support for Host Intrusion Prevention for Servers. Allows support for Windows Server 2008R2, Windows Server 2012, Windows Server 2012R2, Windows Server 2016, Windows Server 2019 through Dec 31, 2025
LEVEL OF SUPPORT: Security fixes and DAT Updates only. Case Sensitivity is not supported.
REQUIREMENTS: Version HIPS 8.0 Patch 16 (8.0.0.5316).  For in-field deployments only (Customer must already have the product installed to receive the custom support).",,,,,
,Standard Offering,,,,,
,Technical Support Service,,,,,
A,5-25,HIPS-Server Extended Win Support1Yr,HISYWM-AB,1306.47,HISYWM-AB-AA,
B,26-50,HIPS-Server Extended Win Support1Yr,HISYWM-AB,1222.85,HISYWM-AB-BA,
C,51-100,HIPS-Server Extended Win Support1Yr,HISYWM-AB,1134.01,HISYWM-AB-CA,
D,101-250,HIPS-Server Extended Win Support1Yr,HISYWM-AB,1045.03,HISYWM-AB-DA,
E,251-500,HIPS-Server Extended Win Support1Yr,HISYWM-AB,956.72,HISYWM-AB-EA,
F,501-1000,HIPS-Server Extended Win Support1Yr,HISYWM-AB,868.62,HISYWM-AB-FA,
G,1001-2000,HIPS-Server Extended Win Support1Yr,HISYWM-AB,783.71,HISYWM-AB-GA,
H,2001-5000,HIPS-Server Extended Win Support1Yr,HISYWM-AB,696.48,HISYWM-AB-HA,
I,5001-10000,HIPS-Server Extended Win Support1Yr,HISYWM-AB,608.55,HISYWM-AB-IA,
J,10001-+,HIPS-Server Extended Win Support1Yr,HISYWM-AB,522.58,HISYWM-AB-JA,
CUST-SPPT-W7-MAC-S,"Trellix Software Support on Legacy Windows Server - TAC-Server
Extended Support for Application Control for Servers. Allows support for Windows Server 2008 R2, 2012 and 2012 R2 between Jan 1, 2022 and Dec 31, 2026
REQUIREMENTS: Server 2008 R2, 2012, 2012 R2 supported Versions 8.3 and 8.4. Can be sold to new opportunities which use version 8.3.6 or later and does not require in-field deployment. Maximum term of 1yr quotable and requires annual Product Management review and approval.",,,,,
,Standard Offering,,,,,
,Technical Support Service,,,,,
A,5-25,MAC-Server Extended Win7 Support 1Yr,MACYWM-AB,1176.06,MACYWM-AB-AA,
B,26-50,MAC-Server Extended Win7 Support 1Yr,MACYWM-AB,943.4,MACYWM-AB-BA,
C,51-100,MAC-Server Extended Win7 Support 1Yr,MACYWM-AB,824.87,MACYWM-AB-CA,
D,101-250,MAC-Server Extended Win7 Support 1Yr,MACYWM-AB,707.66,MACYWM-AB-DA,
E,251-500,MAC-Server Extended Win7 Support 1Yr,MACYWM-AB,647.97,MACYWM-AB-EA,
F,501-1000,MAC-Server Extended Win7 Support 1Yr,MACYWM-AB,570.25,MACYWM-AB-FA,
G,1001-2000,MAC-Server Extended Win7 Support 1Yr,MACYWM-AB,467.62,MACYWM-AB-GA,
H,2001-5000,MAC-Server Extended Win7 Support 1Yr,MACYWM-AB,374,MACYWM-AB-HA,
I,5001-10000,MAC-Server Extended Win7 Support 1Yr,MACYWM-AB,291.82,MACYWM-AB-IA,
J,10001-+,MAC-Server Extended Win7 Support 1Yr,MACYWM-AB,221.82,MACYWM-AB-JA,
