Band,Range,Description,PartNo,MSRP List Price,Standard Channel SKU,Unnamed: 6
,Standard Offering,,,,,
,1yr Thrive Essential,,,,,
A,1-+,4500 NX Appl SW 1yr TE,NX4500PTM-AT,76426.34,NX4500PTM-AT-AA,
4500NX-DTI,"4500 NX Appliance - Dynamic Threat Intelligence(F)
End of Sale is 31 March 2028 End of Life/Support is 31 March 2028. Support contracts cannot extend past the End of Life/ Support Date.
LICENSE: Per Appliance
DELIVERABLE: Content Key
CONTENT: DTI Subscription for 4500NX appliance
REQUIREMENTS:  Must be ordered in conjunction with the corresponding Appliance HW unit",,,,,
,2 Way Offering,,,,,
,1yr Subscription with 1yr Thrive Essential,,,,,
A,1-+,4500 NX Appl DTI 2W 1:1TE,NX4500D2WGAEAT,84918.18,NX4500D2WGAEAT-AA,
,1 Way Offering,,,,,
,1yr Subscription with 1yr Thrive Essential,,,,,
A,1-+,4500 NX Appl DTI 1W 1:1TE,NX4500D1WGAEAT,127377.25,NX4500D1WGAEAT-AA,
,Offline Offering,,,,,
,1yr Subscription with 1yr Thrive Essential,,,,,
A,1-+,4500 NX Appl DTI OF 1:1TE,NX4500DOFGAEAT,135869.06,NX4500DOFGAEAT-AA,
4500VXC-DTI,"4500 MVX Cloud for Appliance - Dynamic Threat Intelligence(F)
End of Sale is 31 March 2028 End of Life/Support is 31 March 2028. Support contracts cannot extend past the End of Life/ Support Date.
LICENSE: Per Appliance Instance
DELIVERABLE: Content Key
CONTENT: DTI Subscription for MVX Cloud / 4500NX
REQUIREMENTS:  Must be ordered in conjunction with the corresponding HW Appliance Unit",,,,,
,2 Way Offering,,,,,
,1yr Subscription with 1yr Thrive Essential,,,,,
A,1-+,4500 MVX Cld for Appl 2W DTI 1:1TE,VXC45002WE1EAT,260687.44,VXC45002WE1EAT-AA,
4600NX,"4600 NX Appliance(F)
LICENSE: Per Appliance
DELIVERABLE: Appliance HW unit (Only)
REQUIREMENTS:
Must be ordered in conjunction with the corresponding Appliance License option as required for the SW activation code.
Must additionally purchase DTI subscription and Support options for the appliance.
NOTES: This Classic sale option is  NOT applicable for base Hermes Network Security subscription customers seeking HW Deployment Option",,,,,
,Standard Offering,,,,,
,Hardware,,,,,
 ,1-+,4600 NX Appliance,NX-4600,Call For Quote,NX-4600A,
4600NX-SW,"4600 NX Appliance Software(F)
LICENSE: Per Appliance
DELIVERABLE: Appliance Activation
CONTENT: SW License for 4600NX appliance
REQUIREMENTS:  Must be ordered in conjunction with the corresponding Appliance HW unit
NOTES: This Classic sale option is  NOT applicable for base Hermes Network subscription customers and related HW Deployment Option",,,,,
,Standard Offering,,,,,
,Perpetual Software License,,,,,
A,1-+,4600 NX Appl SW PERP LIC,NX4600CAE-AT,Call For Quote,NX4600CAE-AT-AA,
,1yr Thrive Essential,,,,,
A,1-+,4600 NX Appl SW 1yr TE,NX4600PTM-AT,Call For Quote,NX4600PTM-AT-AA,
4600NX-DTI,"4600 NX Appliance - Dynamic Threat Intelligence(F)
LICENSE: Per Appliance
DELIVERABLE: Content Key
CONTENT: DTI Subscription for 4600NX appliance
REQUIREMENTS:  Must be ordered in conjunction with the corresponding Appliance HW unit",,,,,
,2 Way Offering,,,,,
,1yr Subscription with 1yr Thrive Essential,,,,,
A,1-+,4600 NX Appl DTI 2W 1:1TE,NX4600D2WGAEAT,Call For Quote,NX4600D2WGAEAT-AA,
,1 Way Offering,,,,,
,1yr Subscription with 1yr Thrive Essential,,,,,
A,1-+,4600 NX Appl DTI 1W 1:1TE,NX4600D1WGAEAT,Call For Quote,NX4600D1WGAEAT-AA,
,Offline Offering,,,,,
,1yr Subscription with 1yr Thrive Essential,,,,,
A,1-+,4600 NX Appl DTI OF 1:1TE,NX4600DOFGAEAT,Call For Quote,NX4600DOFGAEAT-AA,
5500NX-SW,"5500 NX Appliance Software(F)
End of Sale is 31 March 2023 End of Life/Support is 31 March 2028. Support contracts cannot extend past the End of Life/ Support Date.
LICENSE: Per Appliance
DELIVERABLE: Appliance Activation
CONTENT: SW License for 5500NX appliance
REQUIREMENTS:  Must be ordered in conjunction with the corresponding Appliance HW unit
NOTES: This Classic sale option is  NOT applicable for base Hermes Network Secuirty subscription customers and related HW Deployment Option",,,,,
,Standard Offering,,,,,
,1yr Thrive Essential,,,,,
A,1-+,5500 NX Appl SW 1yr TE,NX5500PTM-AT,155909.74,NX5500PTM-AT-AA,
5500NX-DTI,"5500 NX Appliance - Dynamic Threat Intelligence(F)
End of Sale is 31 March 2028 End of Life/Support is 31 March 2028. Support contracts cannot extend past the End of Life/ Support Date.
LICENSE: Per Appliance
DELIVERABLE: Content Key
CONTENT: DTI Subscription for 5500NX appliance
REQUIREMENTS:  Must be ordered in conjunction with the corresponding Appliance HW unit",,,,,
,2 Way Offering,,,,,
,1yr Subscription with 1yr Thrive Essential,,,,,
A,1-+,5500 NX Appl DTI 2W 1:1TE,NX5500D2WGAEAT,173233.06,NX5500D2WGAEAT-AA,
,1 Way Offering,,,,,
,1yr Subscription with 1yr Thrive Essential,,,,,
A,1-+,5500 NX Appl DTI 1W 1:1TE,NX5500D1WGAEAT,259849.57,NX5500D1WGAEAT-AA,
,Offline Offering,,,,,
,1yr Subscription with 1yr Thrive Essential,,,,,
A,1-+,5500 NX Appl DTI OF 1:1TE,NX5500DOFGAEAT,277172.9,NX5500DOFGAEAT-AA,
5500VXC-DTI,"5500 MVX Cloud for Appliance - Dynamic Threat Intelligence(F)
End of Sale is 31 March 2028 End of Life/Support is 31 March 2028. Support contracts cannot extend past the End of Life/ Support Date.
LICENSE: Per Appliance Instance
DELIVERABLE: Content Key
CONTENT: DTI Subscription for MVX Cloud / 5500NX
REQUIREMENTS:  Must be ordered in conjunction with the corresponding HW Appliance Unit",,,,,
,2 Way Offering,,,,,
,1yr Subscription with 1yr Thrive Essential,,,,,
A,1-+,5500 MVX Cld for Appl 2W DTI 1:1TE,VXC55002WE1EAT,566724.94,VXC55002WE1EAT-AA,
5600NX,"5600 NX Appliance(F)
LICENSE: Per Appliance
DELIVERABLE: Appliance HW unit (Only)
REQUIREMENTS:
Must be ordered in conjunction with the corresponding Appliance License option as required for the SW activation code.
Must additionally purchase DTI subscription and Support options for the appliance.
NOTES: This Classic sale option is  NOT applicable for base Hermes Network Security subscription customers seeking HW Deployment Option",,,,,
,Standard Offering,,,,,
,Hardware,,,,,
 ,1-+,5600 NX Appliance,NX-5600,Call For Quote,NX-5600A,
5600NX-SW,"5600 NX Appliance Software(F)
LICENSE: Per Appliance
DELIVERABLE: Appliance Activation
CONTENT: SW License for 5600NX appliance
REQUIREMENTS:  Must be ordered in conjunction with the corresponding Appliance HW unit
NOTES: This Classic sale option is  NOT applicable for base Hermes Network subscription customers and related HW Deployment Option",,,,,
,Standard Offering,,,,,
,Perpetual Software License,,,,,
A,1-+,5600 NX Appl SW PERP LIC,NX5600CAE-AT,Call For Quote,NX5600CAE-AT-AA,
,1yr Thrive Essential,,,,,
A,1-+,5600 NX Appl SW 1yr TE,NX5600PTM-AT,Call For Quote,NX5600PTM-AT-AA,
5600NX-DTI,"5600 NX Appliance - Dynamic Threat Intelligence(F)
LICENSE: Per Appliance
DELIVERABLE: Content Key
CONTENT: DTI Subscription for 5600NX appliance
REQUIREMENTS:  Must be ordered in conjunction with the corresponding Appliance HW unit",,,,,
,2 Way Offering,,,,,
,1yr Subscription with 1yr Thrive Essential,,,,,
A,1-+,5600 NX Appl DTI 2W 1:1TE,NX5600D2WGAEAT,Call For Quote,NX5600D2WGAEAT-AA,
,1 Way Offering,,,,,
,1yr Subscription with 1yr Thrive Essential,,,,,
A,1-+,5600 NX Appl DTI 1W 1:1TE,NX5600D1WGAEAT,Call For Quote,NX5600D1WGAEAT-AA,
,Offline Offering,,,,,
,1yr Subscription with 1yr Thrive Essential,,,,,
A,1-+,5600 NX Appl DTI OF 1:1TE,NX5600DOFGAEAT,Call For Quote,NX5600DOFGAEAT-AA,
6500NX-SW,"6500 NX Appliance Software(F)
End of Sale is 31 March 2023 End of Life/Support is 31 March 2028. Support contracts cannot extend past the End of Life/ Support Date.
LICENSE: Per Appliance
DELIVERABLE: Appliance Activation
CONTENT: SW License for 6500NX appliance
REQUIREMENTS:  Must be ordered in conjunction with the corresponding Appliance HW unit
NOTES: This Classic sale option is  NOT applicable for base Hermes Network Security subscription customers and related HW Deployment Option",,,,,
,Standard Offering,,,,,
,1yr Thrive Essential,,,,,
A,1-+,6500 NX Appl SW 1yr TE,NX6500PTM-AT,237057.53,NX6500PTM-AT-AA,
6500NX-DTI,"6500 NX Appliance - Dynamic Threat Intelligence(F)
End of Sale is 31 March 2028 End of Life/Support is 31 March 2028. Support contracts cannot extend past the End of Life/ Support Date.
LICENSE: Per Appliance
DELIVERABLE: Content Key
CONTENT: DTI Subscription for 6500NX appliance
REQUIREMENTS:  Must be ordered in conjunction with the corresponding Appliance HW unit",,,,,
,2 Way Offering,,,,,
,1yr Subscription with 1yr Thrive Essential,,,,,
A,1-+,6500 NX Appl DTI 2W 1:1TE,NX6500D2WGAEAT,263397.26,NX6500D2WGAEAT-AA,
,1 Way Offering,,,,,
,1yr Subscription with 1yr Thrive Essential,,,,,
A,1-+,6500 NX Appl DTI 1W 1:1TE,NX6500D1WGAEAT,395095.91,NX6500D1WGAEAT-AA,
,Offline Offering,,,,,
,1yr Subscription with 1yr Thrive Essential,,,,,
A,1-+,6500 NX Appl DTI OF 1:1TE,NX6500DOFGAEAT,421435.63,NX6500DOFGAEAT-AA,
6500VXC-DTI,"6500 MVX Cloud for Appliance - Dynamic Threat Intelligence(F)
End of Sale is 31 March 2028 End of Life/Support is 31 March 2028. Support contracts cannot extend past the End of Life/ Support Date.
LICENSE: Per Appliance Instance
DELIVERABLE: Content Key
CONTENT: DTI Subscription for MVX Cloud / 6500NX
REQUIREMENTS:  Must be ordered in conjunction with the corresponding HW Appliance Unit",,,,,
,2 Way Offering,,,,,
,1yr Subscription with 1yr Thrive Essential,,,,,
A,1-+,6500 MVX Cld for Appl 2W DTI 1:1TE,VXC65002WE1EAT,1303210.74,VXC65002WE1EAT-AA,
6600NX,"6600 NX Appliance(F)
LICENSE: Per Appliance
DELIVERABLE: Appliance HW unit (Only)
REQUIREMENTS:
Must be ordered in conjunction with the corresponding Appliance License option as required for the SW activation code.
Must additionally purchase DTI subscription and Support options for the appliance.
NOTES: This Classic sale option is  NOT applicable for base Hermes Network Security subscription customers seeking HW Deployment Option",,,,,
,Standard Offering,,,,,
,Hardware,,,,,
 ,1-+,6600 NX Appliance,NX-6600,Call For Quote,NX-6600A,
6600NX-SW,"6600 NX Appliance Software(F)
LICENSE: Per Appliance
DELIVERABLE: Appliance Activation
CONTENT: SW License for 6600NX appliance
REQUIREMENTS:  Must be ordered in conjunction with the corresponding Appliance HW unit
NOTES: This Classic sale option is  NOT applicable for base Hermes Network subscription customers and related HW Deployment Option",,,,,
,Standard Offering,,,,,
,Perpetual Software License,,,,,
A,1-+,6600 NX Appl SW PERP LIC,NX6600CAE-AT,Call For Quote,NX6600CAE-AT-AA,
,1yr Thrive Essential,,,,,
A,1-+,6600 NX Appl SW 1yr TE,NX6600PTM-AT,Call For Quote,NX6600PTM-AT-AA,
6600NX-DTI,"6600 NX Appliance - Dynamic Threat Intelligence(F)
LICENSE: Per Appliance
DELIVERABLE: Content Key
CONTENT: DTI Subscription for 6600NX appliance
REQUIREMENTS:  Must be ordered in conjunction with the corresponding Appliance HW unit",,,,,
,2 Way Offering,,,,,
,1yr Subscription with 1yr Thrive Essential,,,,,
A,1-+,6600 NX Appl DTI 2W 1:1TE,NX6600D2WGAEAT,Call For Quote,NX6600D2WGAEAT-AA,
,1 Way Offering,,,,,
,1yr Subscription with 1yr Thrive Essential,,,,,
A,1-+,6600 NX Appl DTI 1W 1:1TE,NX6600D1WGAEAT,Call For Quote,NX6600D1WGAEAT-AA,
,Offline Offering,,,,,
,1yr Subscription with 1yr Thrive Essential,,,,,
A,1-+,6600 NX Appl DTI OF 1:1TE,NX6600DOFGAEAT,Call For Quote,NX6600DOFGAEAT-AA,
8600NX,"8600 NX Appliance(F)
LICENSE: Per Appliance
DELIVERABLE: Appliance HW unit (Only)
REQUIREMENTS:
Must be ordered in conjunction with the corresponding Appliance License option as required for the SW activation code.
Must additionally purchase DTI subscription and Support options for the appliance.
NOTES: This Classic sale option is  NOT applicable for base Hermes Network Security subscription customers seeking HW Deployment Option",,,,,
,Standard Offering,,,,,
,Hardware,,,,,
 ,1-+,8600 NX Appliance,NX-8600,Call For Quote,NX-8600A,
8600NX-SW,"8600 NX Appliance Software(F)
LICENSE: Per Appliance
DELIVERABLE: Appliance Activation
CONTENT: SW License for 8600NX appliance
REQUIREMENTS:  Must be ordered in conjunction with the corresponding Appliance HW unit
NOTES: This Classic sale option is  NOT applicable for base Hermes Network subscription customers and related HW Deployment Option",,,,,
,Standard Offering,,,,,
,Perpetual Software License,,,,,
A,1-+,8600 NX Appl SW PERP LIC,NX8600CAE-AT,Call For Quote,NX8600CAE-AT-AA,
,1yr Thrive Essential,,,,,
A,1-+,8600 NX Appl SW 1yr TE,NX8600PTM-AT,Call For Quote,NX8600PTM-AT-AA,
8600NX-DTI,"8600 NX Appliance - Dynamic Threat Intelligence(F)
LICENSE: Per Appliance
DELIVERABLE: Content Key
CONTENT: DTI Subscription for 8600NX appliance
REQUIREMENTS:  Must be ordered in conjunction with the corresponding Appliance HW unit",,,,,
,2 Way Offering,,,,,
,1yr Subscription with 1yr Thrive Essential,,,,,
A,1-+,8600 NX Appl DTI 2W 1:1TE,NX8600D2WGAEAT,Call For Quote,NX8600D2WGAEAT-AA,
,1 Way Offering,,,,,
,1yr Subscription with 1yr Thrive Essential,,,,,
A,1-+,8600 NX Appl DTI 1W 1:1TE,NX8600D1WGAEAT,Call For Quote,NX8600D1WGAEAT-AA,
,Offline Offering,,,,,
,1yr Subscription with 1yr Thrive Essential,,,,,
A,1-+,8600 NX Appl DTI OF 1:1TE,NX8600DOFGAEAT,Call For Quote,NX8600DOFGAEAT-AA,
,Legacy - Classic IVX Enterprise (Formerly MVX Compute) Hardware Appliances,,,,,
5500MVX-SW,"5500 MVX Compute Appliance Software(F)
End of Sale is 31 March 2023 End of Life/Support is 31 March 2028. Support contracts cannot extend past the End of Life/ Support Date.
LICENSE: Per Appliance
DELIVERABLE: Appliance Activation
CONTENT: SW License for 5500MVX Compute appliance
REQUIREMENTS:  Must be ordered in conjunction with the corresponding Appliance HW unit
NOTES: This Classic sale option is  NOT applicable for base Hermes Network Security subscription customers and related HW Deployment Option",,,,,
,Standard Offering,,,,,
,1yr Thrive Essential,,,,,
A,1-+,5500 MVX Compute Appl SW 1yr TE,MVX5500PTM-AT,33960.47,MVX5500PTM-AT-AA,
5500MVX-DTI,"5500 MVX Compute - Dynamic Threat Intelligence(F)
End of Sale is 31 March 2028 End of Life/Support is 31 March 2028. Support contracts cannot extend past the End of Life/ Support Date.
LICENSE: Per Appliance
DELIVERABLE: Content Key
CONTENT: DTI Subscription for 5500MVX Compute appliance
REQUIREMENTS: Must be ordered in conjunction with the corresponding Appliance HW unit",,,,,
,2 Way Offering,,,,,
,1yr Subscription with 1yr Thrive Essential,,,,,
A,1-+,5500 MVX Compute Appl DTI 2W 1:1TE,MVX5500D2WGAEAT,37733.87,MVX5500D2WGAEAT-AA,
,1 Way Offering,,,,,
,1yr Subscription with 1yr Thrive Essential,,,,,
A,1-+,5500 MVX Compute Appl DTI 1W 1:1TE,MVX5500D1WGAEAT,56600.79,MVX5500D1WGAEAT-AA,
,Offline Offering,,,,,
,1yr Subscription with 1yr Thrive Essential,,,,,
A,1-+,5500 MVX Compute Appl DTI OF 1:1TE,MVX5500DOFGAEAT,60374.17,MVX5500DOFGAEAT-AA,
12550MVX-SW,"12550 MVX Compute Appliance Software(F)
End of Sale is 31 March 2023 End of Life/Support is 31 March 2028. Support contracts cannot extend past the End of Life/ Support Date.
LICENSE: Per Appliance
DELIVERABLE: Appliance Activation
CONTENT: SW License for 12550MVX Compute appliance
REQUIREMENTS:  Must be ordered in conjunction with the corresponding Appliance HW unit
NOTES: This Classic sale option is  NOT applicable for base Hermes Network subscription customers and related HW Deployment Option",,,,,
,Standard Offering,,,,,
,1yr Thrive Essential,,,,,
A,1-+,12550 MVX Compute Appl SW 1yr TE,MVX12550PTM-AT,135862.27,MVX12550PTM-AT-AA,
12550MVX-DTI,"12550 MVX Compute - Dynamic Threat Intelligence(F)
End of Sale is 31 March 2028 End of Life/Support is 31 March 2028. Support contracts cannot extend past the End of Life/ Support Date.
LICENSE: Per Appliance
DELIVERABLE: Content Key
CONTENT: DTI Subscription for 12550MVX Compute appliance
REQUIREMENTS:  Must be ordered in conjunction with the corresponding Appliance HW unit",,,,,
,2 Way Offering,,,,,
,1yr Subscription with 1yr Thrive Essential,,,,,
A,1-+,12550 MVX Compute Appl DTI 2W 1:1TE,MVX1255D2WGAEAT,150958.09,MVX1255D2WGAEAT-AA,
,1 Way Offering,,,,,
,1yr Subscription with 1yr Thrive Essential,,,,,
A,1-+,12550 MVX Compute Appl DTI 1W 1:1TE,MVX1255D1WGAEAT,226437.11,MVX1255D1WGAEAT-AA,
,Offline Offering,,,,,
,1yr Subscription with 1yr Thrive Essential,,,,,
A,1-+,12550 MVX Compute Appl DTI OF 1:1TE,MVX1255DOFGAEAT,241532.92,MVX1255DOFGAEAT-AA,
,Legacy - Hermes VX ISO Virtual Appliance Deployment Options,,,,,
NWVXISO-1G-VA-S,"Network Security VXISO-1G - Virtual Appliance Subscription(F)
LICENSE: Per VM Instance
DELIVERABLE: Download
CONTENT: ISO Image
REQUIREMENTS:  Restricted Product.  Requires a Trellix Approved Quote.",,,,,
,Standard Offering,,,,,
,1yr Subscription with 1yr Thrive Essential,,,,,
A,1-+,VX ISO 1G Virt Appl SW 1:1TE,NWVISO1GGAE-AT,Call For Quote,NWVISO1GGAE-AT-AA,
NWVXISO-1G-VA,"Network Security VXISO-1G - Virtual Appliance(F)
LICENSE: Per VM Instance
DELIVERABLE: Download
CONTENT: ISO Image
REQUIREMENTS:  Restricted Product.  Requires a Trellix Approved Quote.",,,,,
,Standard Offering,,,,,
,Perpetual Software License,,,,,
A,1-+,VX ISO 1G Virt Appl SW PERP LIC,NWVISO1GCAE-AT,Call For Quote,NWVISO1GCAE-AT-AA,
NWVXISO-5G-VA-S,"Network Security VXISO-5G - Virtual Appliance Subscription(F)
LICENSE: Per VM Instance
DELIVERABLE: Download
CONTENT: ISO Image
REQUIREMENTS:  Restricted Product.  Requires a Trellix Approved Quote.",,,,,
,Standard Offering,,,,,
,1yr Subscription with 1yr Thrive Essential,,,,,
A,1-+,VX ISO 5G Virt Appl SW 1:1TE,NWVISO5GGAE-AT,Call For Quote,NWVISO5GGAE-AT-AA,
NWVXISO-5G-VA,"Network Security VXISO-5G - Virtual Appliance(F)
LICENSE: Per VM Instance
DELIVERABLE: Download
CONTENT: ISO Image
REQUIREMENTS:  Restricted Product.  Requires a Trellix Approved Quote.",,,,,
,Standard Offering,,,,,
,Perpetual Software License,,,,,
A,1-+,VX ISO 5G Virt Appl SW PERP LIC,NWVISO5GCAE-AT,Call For Quote,NWVISO5GCAE-AT-AA,
NWVXISO-10G-VA-S,"Network Security VXISO-10G - Virtual Appliance Subscription(F)
LICENSE: Per VM Instance
DELIVERABLE: Download
CONTENT: ISO Image
REQUIREMENTS:  Restricted Product.  Requires a Trellix Approved Quote.",,,,,
,Standard Offering,,,,,
,1yr Subscription with 1yr Thrive Essential,,,,,
A,1-+,VX ISO 10G Virt Appl SW 1:1TE,NWVISO10GGAE-AT,Call For Quote,NWVISO10GGAE-AT-AA,
NWVXISO-10G-VA,"Network Security VXISO-10G - Virtual Appliance(F)
LICENSE: Per VM Instance
DELIVERABLE: Download
CONTENT: ISO Image
REQUIREMENTS:  Restricted Product.  Requires a Trellix Approved Quote.",,,,,
,Standard Offering,,,,,
,Perpetual Software License,,,,,
A,1-+,VX ISO 10G Virt Appl SW PERP LIC,NWVISO10GCAE-AT,Call For Quote,NWVISO10GCAE-AT-AA,
,Legacy - Classic VX ISO Virtual Appliances,,,,,
VXISO-1G,"VX Software Image 1G(F)
LICENSE: Per VM Instance
DELIVERABLE: ISO for Virtual Machine
REQUIREMENTS: Restricted Product. Requires a Trellix Approved Quote. Must additionally purchase DTI subscription and Support options for the appliance.
NOTES: This Classic sale option is  NOT applicable for base Hermes Network Security subscription customers seeking Virtual Appliance Deployment Option.",,,,,
,Standard Offering,,,,,
,Perpetual Software License,,,,,
A,1-+,VX SW Image 1G PERP LIC,VXISO1GCAE-AT,Call For Quote,VXISO1GCAE-AT-AA,
,1yr Thrive Essential,,,,,
A,1-+,VX SW Image 1G 1Yr TE,VXISO1GPTM-AT,Call For Quote,VXISO1GPTM-AT-AA,
VXISO-1G-DTI,"VX Software Image 1G - Dynamic Threat Intelligence(F)
LICENSE: Per VM Instance
DELIVERABLE: Content Key
CONTENT: DTI Subscription for the Virtual appliance VXISO-1G
REQUIREMENTS:  Must be ordered in conjunction with the corresponding Virtual Appliance license.",,,,,
,2 Way Offering,,,,,
,1yr Subscription with 1yr Thrive Essential,,,,,
A,1-+,VX SW Image 1G DTI 2W 1:1TE,VXISO1GD2WGAEAT,Call For Quote,VXISO1GD2WGAEAT-AA,
,1 Way Offering,,,,,
,1yr Subscription with 1yr Thrive Essential,,,,,
A,1-+,VX SW Image 1G DTI 1W 1:1TE,VXISO1GD1WGAEAT,Call For Quote,VXISO1GD1WGAEAT-AA,
,Offline Offering,,,,,
,1yr Subscription with 1yr Thrive Essential,,,,,
A,1-+,VX SW Image 1G  DTI OF 1:1TE,VXISO1GDOFGAEAT,Call For Quote,VXISO1GDOFGAEAT-AA,
VXISO-5G,"VX Software Image 5G(F)
LICENSE: Per VM Instance
DELIVERABLE: ISO for Virtual Machine
REQUIREMENTS: Restricted Product. Requires a Trellix Approved Quote. Must additionally purchase DTI subscription and Support options for the appliance.
NOTES: This Classic sale option is  NOT applicable for base Hermes Network Security subscription customers seeking Virtual Appliance Deployment Option.",,,,,
,Standard Offering,,,,,
,Perpetual Software License,,,,,
A,1-+,VX SW Image 5G PERP LIC,VXISO5GCAE-AT,Call For Quote,VXISO5GCAE-AT-AA,
,1yr Thrive Essential,,,,,
A,1-+,VX SW Image 5G 1Yr TE,VXISO5GPTM-AT,Call For Quote,VXISO5GPTM-AT-AA,
VXISO-5G-DTI,"VX Software Image 5G - Dynamic Threat Intelligence(F)
LICENSE: Per VM Instance
DELIVERABLE: Content Key
CONTENT: DTI Subscription for the Virtual appliance VXISO-5G
REQUIREMENTS:  Must be ordered in conjunction with the corresponding Virtual Appliance license.",,,,,
,2 Way Offering,,,,,
,1yr Subscription with 1yr Thrive Essential,,,,,
A,1-+,VX SW Image 5G DTI 2W 1:1TE,VXISO5GD2WGAEAT,Call For Quote,VXISO5GD2WGAEAT-AA,
,1 Way Offering,,,,,
,1yr Subscription with 1yr Thrive Essential,,,,,
A,1-+,VX SW Image 5G DTI 1W 1:1TE,VXISO5GD1WGAEAT,Call For Quote,VXISO5GD1WGAEAT-AA,
,Offline Offering,,,,,
,1yr Subscription with 1yr Thrive Essential,,,,,
A,1-+,VX SW Image 5G  DTI OF 1:1TE,VXISO5GDOFGAEAT,Call For Quote,VXISO5GDOFGAEAT-AA,
VXISO-10G,"VX Software Image 10G(F)
LICENSE: Per VM Instance
DELIVERABLE: ISO for Virtual Machine
REQUIREMENTS: Restricted Product. Requires a Trellix Approved Quote. Must additionally purchase DTI subscription and Support options for the appliance.
NOTES: This Classic sale option is  NOT applicable for base Hermes Network Security subscription customers seeking Virtual Appliance Deployment Option.",,,,,
,Standard Offering,,,,,
,Perpetual Software License,,,,,
A,1-+,VX SW Image 10G PERP LIC,VXISO10GCAE-AT,Call For Quote,VXISO10GCAE-AT-AA,
,1yr Thrive Essential,,,,,
A,1-+,VX SW Image 10G 1Yr TE,VXISO10GPTM-AT,Call For Quote,VXISO10GPTM-AT-AA,
VXISO-10G-DTI,"VX Software Image 10G - Dynamic Threat Intelligence(F)
LICENSE: Per VM Instance
DELIVERABLE: Content Key
CONTENT: DTI Subscription for the Virtual appliance VXISO-10G
REQUIREMENTS:  Must be ordered in conjunction with the corresponding Virtual Appliance license.",,,,,
,2 Way Offering,,,,,
,1yr Subscription with 1yr Thrive Essential,,,,,
A,1-+,VX SW Image 10G DTI 2W 1:1TE,VXIS10GD2WGAEAT,Call For Quote,VXIS10GD2WGAEAT-AA,
,1 Way Offering,,,,,
,1yr Subscription with 1yr Thrive Essential,,,,,
A,1-+,VX SW Image 10G DTI 1W 1:1TE,VXIS10GD1WGAEAT,Call For Quote,VXIS10GD1WGAEAT-AA,
,Offline Offering,,,,,
,1yr Subscription with 1yr Thrive Essential,,,,,
A,1-+,VX SW Image 10G  DTI OF 1:1TE,VXIS10GDOFGAEAT,Call For Quote,VXIS10GDOFGAEAT-AA,
,Legacy - Classic IVX Investigator/Malware Analysis AX Hardware Appliances,,,,,
5550AX-SW,"5550 AX Appliance Software(F)
End of Sale is 31 March 2023 End of Life/Support is 31 March 2028. Support contracts cannot extend past the End of Life/ Support Date.
LICENSE: Per Appliance
DELIVERABLE: Appliance Activation
CONTENT: SW License for 5550AX appliance
REQUIREMENTS:  Must be ordered in conjunction with the corresponding Appliance HW unit
NOTES: This Classic sale option is  NOT applicable for base Hermes Malware subscription customers and related HW Deployment Option",,,,,
,Standard Offering,,,,,
,1yr Thrive Essential,,,,,
A,1-+,5550 AX Appl SW 1yr TE,AX5550PTM-AT,39996.46,AX5550PTM-AT-AA,
5550AX-DTI,"5550 AX Appliance - Dynamic Threat Intelligence(F)
End of Sale is 31 March 2028 End of Life/Support is 31 March 2028. Support contracts cannot extend past the End of Life/ Support Date.
LICENSE: Per Appliance
DELIVERABLE: Content Key
CONTENT: DTI Subscription for 5550AX appliance
REQUIREMENTS:  Must be ordered in conjunction with the corresponding Appliance HW unit",,,,,
,2 Way Offering,,,,,
,1yr Subscription with 1yr Thrive Essential,,,,,
A,1-+,5550 AX Appl DTI 2W 1:1TE,AX5550D2WGAEAT,44440.51,AX5550D2WGAEAT-AA,
,1 Way Offering,,,,,
,1yr Subscription with 1yr Thrive Essential,,,,,
A,1-+,5550 AX Appl DTI 1W 1:1TE,AX5550D1WGAEAT,66660.76,AX5550D1WGAEAT-AA,
,Offline Offering,,,,,
,1yr Subscription with 1yr Thrive Essential,,,,,
A,1-+,5550 AX Appl DTI OF 1:1TE,AX5550DOFGAEAT,71104.82,AX5550DOFGAEAT-AA,
5600AX,"5600 IVX Investigator (Formerly AX) Appliance(F)
LICENSE: Per Appliance
DELIVERABLE: Appliance HW unit (Only)
REQUIREMENTS:
Must be ordered in conjunction with the corresponding Appliance License option as required for the SW activation code.
Must additionally purchase DTI subscription and Support options for the appliance.
NOTES: This Classic sale option is  NOT applicable for base Hermes IVX Investigator customers seeking HW Deployment Option",,,,,
,Standard Offering,,,,,
,Hardware,,,,,
 ,1-+,5600 IVX Investigator Appliance,AX-5600,27476.83,AX-5600A,
5600AX-SW,"5600 IVX Investigator (Formerly AX) Appliance Software(F)
LICENSE: Per Appliance
DELIVERABLE: Appliance Activation
CONTENT: SW License for 5600IVX Investigator appliance
REQUIREMENTS:  Must be ordered in conjunction with the corresponding Appliance HW unit
NOTES: This Classic sale option is  NOT applicable for base Hermes IVX Investigator customers and related HW Deployment Option",,,,,
,Standard Offering,,,,,
,Perpetual Software License,,,,,
A,1-+,5600 IVX Invgtr Appl SW PERP LIC,AX5600CAE-AT,136088.99,AX5600CAE-AT-AA,
,1yr Thrive Essential,,,,,
A,1-+,5600 IVX Invgtr Appl SW 1yr TE,AX5600PTM-AT,36518.51,AX5600PTM-AT-AA,
