Band,Range,Description,PartNo,MSRP List Price,Standard Channel SKU,Unnamed: 6
,2 Way Offering,,,,,
,1yr Subscription with 1yr Thrive Essential,,,,,
A,1-+,4500 MVX Cld for Appl 2W DTI 1:1TE(T),VXC45002WECEAT,260687.44,VXC45002WECEAT-AA,
4600NX-T,"4600 NX Appliance(T)
LICENSE: Per Appliance
DELIVERABLE: Appliance HW unit (Only)
REQUIREMENTS:
Must be ordered in conjunction with the corresponding Appliance License option as required for the SW activation code.
Must additionally purchase DTI subscription and Support options for the appliance.
NOTES: This Classic sale option is  NOT applicable for base Hermes Network Security subscription customers seeking HW Deployment Option.",,,,,
,Standard Offering,,,,,
,Hardware,,,,,
 ,1-+,4600 NX Appliance(T),NX-4600-T,Call for Quote,NX-4600-TA,
4600NX-SW-T,"4600 NX Appliance Software(T)
LICENSE: Per Appliance
DELIVERABLE: Appliance Activation
CONTENT: SW License for 4600NX appliance
REQUIREMENTS:  Must be ordered in conjunction with the corresponding Appliance HW unit
NOTES: This Classic sale option is  NOT applicable for base Hermes Network subscription customers and related HW Deployment Option",,,,,
,Standard Offering,,,,,
,Perpetual Software License,,,,,
A,1-+,4600 NX Appl SW PERP LIC(T),NX4600CXE-AT,Call for Quote,NX4600CXE-AT-AA,
,1yr Thrive Essential,,,,,
A,1-+,4600 NX Appl SW 1yr TE(T),NX4600YCM-AT,Call for Quote,NX4600YCM-AT-AA,
4600NX-DTI-T,"4600 NX Appliance - Dynamic Threat Intelligence(T)
LICENSE: Per Appliance
DELIVERABLE: Content Key
CONTENT: DTI Subscription for 4600NX appliance
REQUIREMENTS:  Must be ordered in conjunction with the corresponding Appliance HW unit",,,,,
,2 Way Offering,,,,,
,1yr Subscription with 1yr Thrive Essential,,,,,
A,1-+,4600 NX Appl DTI 2W 1:1TE(T),NX4600D2WGXEAT,Call for Quote,NX4600D2WGXEAT-AA,
,1 Way Offering,,,,,
,1yr Subscription with 1yr Thrive Essential,,,,,
A,1-+,4600 NX Appl DTI 1W 1:1TE(T),NX4600D1WGXEAT,Call for Quote,NX4600D1WGXEAT-AA,
,Offline Offering,,,,,
,1yr Subscription with 1yr Thrive Essential,,,,,
A,1-+,4600 NX Appl DTI OF 1:1TE(T),NX4600DOFGXEAT,Call for Quote,NX4600DOFGXEAT-AA,
5500NX-SW-T,"5500 NX Appliance Software(T)
End of Sale is 31 March 2023 End of Life/Support is 31 March 2028. Support contracts cannot extend past the End of Life/ Support Date.
LICENSE: Per Appliance
DELIVERABLE: Appliance Activation
CONTENT: SW License for 5500NX appliance
REQUIREMENTS:  Must be ordered in conjunction with the corresponding Appliance HW unit
NOTES: This Classic sale option is  NOT applicable for base Hermes Network Secuirty subscription customers and related HW Deployment Option.",,,,,
,Standard Offering,,,,,
,1yr Thrive Essential,,,,,
A,1-+,5500 NX Appl SW 1yr TE(T),NX5500YCM-AT,155909.74,NX5500YCM-AT-AA,
5500NX-DTI-T,"5500 NX Appliance - Dynamic Threat Intelligence(T)
End of Sale is 31 March 2028 End of Life/Support is 31 March 2028. Support contracts cannot extend past the End of Life/ Support Date.
LICENSE: Per Appliance
DELIVERABLE: Content Key
CONTENT: DTI Subscription for 5500NX appliance
REQUIREMENTS:  Must be ordered in conjunction with the corresponding Appliance HW unit",,,,,
,2 Way Offering,,,,,
,1yr Subscription with 1yr Thrive Essential,,,,,
A,1-+,5500 NX Appl DTI 2W 1:1TE(T),NX5500D2WGXEAT,173233.06,NX5500D2WGXEAT-AA,
,1 Way Offering,,,,,
,1yr Subscription with 1yr Thrive Essential,,,,,
A,1-+,5500 NX Appl DTI 1W 1:1TE(T),NX5500D1WGXEAT,259849.57,NX5500D1WGXEAT-AA,
,Offline Offering,,,,,
,1yr Subscription with 1yr Thrive Essential,,,,,
A,1-+,5500 NX Appl DTI OF 1:1TE(T),NX5500DOFGXEAT,277172.9,NX5500DOFGXEAT-AA,
5500VXC-DTI-T,"5500 MVX Cloud for Appliance - Dynamic Threat Intelligence(T)
End of Sale is 31 March 2028 End of Life/Support is 31 March 2028. Support contracts cannot extend past the End of Life/ Support Date.
LICENSE: Per Appliance Instance
DELIVERABLE: Content Key
CONTENT: DTI Subscription for MVX Cloud / 5500NX
REQUIREMENTS:  Must be ordered in conjunction with the corresponding HW Appliance Unit",,,,,
,2 Way Offering,,,,,
,1yr Subscription with 1yr Thrive Essential,,,,,
A,1-+,5500 MVX Cld for Appl 2W DTI 1:1TE(T),VXC55002WECEAT,566724.94,VXC55002WECEAT-AA,
5600NX-T,"5600 NX Appliance(T)
LICENSE: Per Appliance
DELIVERABLE: Appliance HW unit (Only)
REQUIREMENTS:
Must be ordered in conjunction with the corresponding Appliance License option as required for the SW activation code.
Must additionally purchase DTI subscription and Support options for the appliance.
NOTES: This Classic sale option is  NOT applicable for base Hermes Network Security subscription customers seeking HW Deployment Option.",,,,,
,Standard Offering,,,,,
,Hardware,,,,,
 ,1-+,5600 NX Appliance(T),NX-5600-T,Call for Quote,NX-5600-TA,
5600NX-SW-T,"5600 NX Appliance Software(T)
LICENSE: Per Appliance
DELIVERABLE: Appliance Activation
CONTENT: SW License for 5600NX appliance
REQUIREMENTS:  Must be ordered in conjunction with the corresponding Appliance HW unit
NOTES: This Classic sale option is  NOT applicable for base Hermes Network subscription customers and related HW Deployment Option.",,,,,
,Standard Offering,,,,,
,Perpetual Software License,,,,,
A,1-+,5600 NX Appl SW PERP LIC(T),NX5600CXE-AT,Call for Quote,NX5600CXE-AT-AA,
,1yr Thrive Essential,,,,,
A,1-+,5600 NX Appl SW 1yr TE(T),NX5600YCM-AT,Call for Quote,NX5600YCM-AT-AA,
5600NX-DTI-T,"5600 NX Appliance - Dynamic Threat Intelligence(T)
LICENSE: Per Appliance
DELIVERABLE: Content Key
CONTENT: DTI Subscription for 5600NX appliance
REQUIREMENTS:  Must be ordered in conjunction with the corresponding Appliance HW unit",,,,,
,2 Way Offering,,,,,
,1yr Subscription with 1yr Thrive Essential,,,,,
A,1-+,5600 NX Appl DTI 2W 1:1TE(T),NX5600D2WGXEAT,Call for Quote,NX5600D2WGXEAT-AA,
,1 Way Offering,,,,,
,1yr Subscription with 1yr Thrive Essential,,,,,
A,1-+,5600 NX Appl DTI 1W 1:1TE(T),NX5600D1WGXEAT,Call for Quote,NX5600D1WGXEAT-AA,
,Offline Offering,,,,,
,1yr Subscription with 1yr Thrive Essential,,,,,
A,1-+,5600 NX Appl DTI OF 1:1TE(T),NX5600DOFGXEAT,Call for Quote,NX5600DOFGXEAT-AA,
6500NX-SW-T,"6500 NX Appliance Software(T)
End of Sale is 31 March 2023 End of Life/Support is 31 March 2028. Support contracts cannot extend past the End of Life/ Support Date.
LICENSE: Per Appliance
DELIVERABLE: Appliance Activation
CONTENT: SW License for 6500NX appliance
REQUIREMENTS:  Must be ordered in conjunction with the corresponding Appliance HW unit
NOTES: This Classic sale option is  NOT applicable for base Hermes Network Security subscription customers and related HW Deployment Option.",,,,,
,Standard Offering,,,,,
,1yr Thrive Essential,,,,,
A,1-+,6500 NX Appl SW 1yr TE(T),NX6500YCM-AT,237057.53,NX6500YCM-AT-AA,
6500NX-DTI-T,"6500 NX Appliance - Dynamic Threat Intelligence(T)
End of Sale is 31 March 2028 End of Life/Support is 31 March 2028. Support contracts cannot extend past the End of Life/ Support Date.
LICENSE: Per Appliance
DELIVERABLE: Content Key
CONTENT: DTI Subscription for 6500NX appliance
REQUIREMENTS:  Must be ordered in conjunction with the corresponding Appliance HW unit.",,,,,
,2 Way Offering,,,,,
,1yr Subscription with 1yr Thrive Essential,,,,,
A,1-+,6500 NX Appl DTI 2W 1:1TE(T),NX6500D2WGXEAT,263397.26,NX6500D2WGXEAT-AA,
,1 Way Offering,,,,,
,1yr Subscription with 1yr Thrive Essential,,,,,
A,1-+,6500 NX Appl DTI 1W 1:1TE(T),NX6500D1WGXEAT,395095.91,NX6500D1WGXEAT-AA,
,Offline Offering,,,,,
,1yr Subscription with 1yr Thrive Essential,,,,,
A,1-+,6500 NX Appl DTI OF 1:1TE(T),NX6500DOFGXEAT,421435.63,NX6500DOFGXEAT-AA,
6500VXC-DTI-T,"6500 MVX Cloud for Appliance - Dynamic Threat Intelligence(T)
End of Sale is 31 March 2028 End of Life/Support is 31 March 2028. Support contracts cannot extend past the End of Life/ Support Date.
LICENSE: Per Appliance Instance
DELIVERABLE: Content Key
CONTENT: DTI Subscription for MVX Cloud / 6500NX
REQUIREMENTS:  Must be ordered in conjunction with the corresponding HW Appliance Unit",,,,,
,2 Way Offering,,,,,
,1yr Subscription with 1yr Thrive Essential,,,,,
A,1-+,6500 MVX Cld for Appl 2W DTI 1:1TE(T),VXC65002WECEAT,1303210.74,VXC65002WECEAT-AA,
6600NX-T,"6600 NX Appliance(T)
LICENSE: Per Appliance
DELIVERABLE: Appliance HW unit (Only)
REQUIREMENTS:
Must be ordered in conjunction with the corresponding Appliance License option as required for the SW activation code.
Must additionally purchase DTI subscription and Support options for the appliance.
NOTES: This Classic sale option is  NOT applicable for base Hermes Network Security subscription customers seeking HW Deployment Option.",,,,,
,Standard Offering,,,,,
,Hardware,,,,,
 ,1-+,6600 NX Appliance(T),NX-6600-T,Call for Quote,NX-6600-TA,
6600NX-SW-T,"6600 NX Appliance Software(T)
LICENSE: Per Appliance
DELIVERABLE: Appliance Activation
CONTENT: SW License for 6600NX appliance
REQUIREMENTS:  Must be ordered in conjunction with the corresponding Appliance HW unit
NOTES: This Classic sale option is  NOT applicable for base Hermes Network subscription customers and related HW Deployment Option.",,,,,
,Standard Offering,,,,,
,Perpetual Software License,,,,,
A,1-+,6600 NX Appl SW PERP LIC(T),NX6600CXE-AT,Call for Quote,NX6600CXE-AT-AA,
,1yr Thrive Essential,,,,,
A,1-+,6600 NX Appl SW 1yr TE(T),NX6600YCM-AT,Call for Quote,NX6600YCM-AT-AA,
6600NX-DTI-T,"6600 NX Appliance - Dynamic Threat Intelligence(T)
LICENSE: Per Appliance
DELIVERABLE: Content Key
CONTENT: DTI Subscription for 6600NX appliance
REQUIREMENTS:  Must be ordered in conjunction with the corresponding Appliance HW unit",,,,,
,2 Way Offering,,,,,
,1yr Subscription with 1yr Thrive Essential,,,,,
A,1-+,6600 NX Appl DTI 2W 1:1TE(T),NX6600D2WGXEAT,Call for Quote,NX6600D2WGXEAT-AA,
,1 Way Offering,,,,,
,1yr Subscription with 1yr Thrive Essential,,,,,
A,1-+,6600 NX Appl DTI 1W 1:1TE(T),NX6600D1WGXEAT,Call for Quote,NX6600D1WGXEAT-AA,
,Offline Offering,,,,,
,1yr Subscription with 1yr Thrive Essential,,,,,
A,1-+,6600 NX Appl DTI OF 1:1TE(T),NX6600DOFGXEAT,Call for Quote,NX6600DOFGXEAT-AA,
8600NX-T,"8600 NX Appliance(T)
LICENSE: Per Appliance
DELIVERABLE: Appliance HW unit (Only)
REQUIREMENTS:
Must be ordered in conjunction with the corresponding Appliance License option as required for the SW activation code.
Must additionally purchase DTI subscription and Support options for the appliance.
NOTES: This Classic sale option is  NOT applicable for base Hermes Network Security subscription customers seeking HW Deployment Option.",,,,,
,Standard Offering,,,,,
,Hardware,,,,,
 ,1-+,8600 NX Appliance(T),NX-8600-T,Call for Quote,NX-8600-TA,
8600NX-SW-T,"8600 NX Appliance Software(T)
LICENSE: Per Appliance
DELIVERABLE: Appliance Activation
CONTENT: SW License for 8600NX appliance
REQUIREMENTS:  Must be ordered in conjunction with the corresponding Appliance HW unit
NOTES: This Classic sale option is  NOT applicable for base Hermes Network subscription customers and related HW Deployment Option.",,,,,
,Standard Offering,,,,,
,Perpetual Software License,,,,,
A,1-+,8600 NX Appl SW PERP LIC(T),NX8600CXE-AT,Call for Quote,NX8600CXE-AT-AA,
,1yr Thrive Essential,,,,,
A,1-+,8600 NX Appl SW 1yr TE(T),NX8600YCM-AT,Call for Quote,NX8600YCM-AT-AA,
8600NX-DTI-T,"8600 NX Appliance - Dynamic Threat Intelligence(T)
LICENSE: Per Appliance
DELIVERABLE: Content Key
CONTENT: DTI Subscription for 8600NX appliance
REQUIREMENTS:  Must be ordered in conjunction with the corresponding Appliance HW unit",,,,,
,2 Way Offering,,,,,
,1yr Subscription with 1yr Thrive Essential,,,,,
A,1-+,8600 NX Appl DTI 2W 1:1TE(T),NX8600D2WGXEAT,Call for Quote,NX8600D2WGXEAT-AA,
,1 Way Offering,,,,,
,1yr Subscription with 1yr Thrive Essential,,,,,
A,1-+,8600 NX Appl DTI 1W 1:1TE(T),NX8600D1WGXEAT,Call for Quote,NX8600D1WGXEAT-AA,
,Offline Offering,,,,,
,1yr Subscription with 1yr Thrive Essential,,,,,
A,1-+,8600 NX Appl DTI OF 1:1TE(T),NX8600DOFGXEAT,Call for Quote,NX8600DOFGXEAT-AA,
,Legacy - Classic IVX Enterprise (Formerly MVX Compute) Hardware Appliances,,,,,
5500MVX-SW-T,"5500 MVX Compute Appliance Software(T)
End of Sale is 31 March 2023 End of Life/Support is 31 March 2028. Support contracts cannot extend past the End of Life/ Support Date.
LICENSE: Per Appliance
DELIVERABLE: Appliance Activation
CONTENT: SW License for 5500MVX Compute appliance
REQUIREMENTS:  Must be ordered in conjunction with the corresponding Appliance HW unit
NOTES: This Classic sale option is  NOT applicable for base Hermes Network Security subscription customers and related HW Deployment Option",,,,,
,Standard Offering,,,,,
,1yr Thrive Essential,,,,,
A,1-+,5500 MVX Compute Appl SW 1yr TE(T),MVX5500YCM-AT,33960.47,MVX5500YCM-AT-AA,
5500MVX-DTI-T,"5500 MVX Compute - Dynamic Threat Intelligence(T)
End of Sale is 31 March 2028 End of Life/Support is 31 March 2028. Support contracts cannot extend past the End of Life/ Support Date.
LICENSE: Per Appliance
DELIVERABLE: Content Key
CONTENT: DTI Subscription for 5500MVX Compute appliance
REQUIREMENTS: Must be ordered in conjunction with the corresponding Appliance HW unit",,,,,
,2 Way Offering,,,,,
,1yr Subscription with 1yr Thrive Essential,,,,,
A,1-+,5500 MVX Compute Appl DTI 2W 1:1TE(T),MVX5500D2WGXEAT,37733.87,MVX5500D2WGXEAT-AA,
,1 Way Offering,,,,,
,1yr Subscription with 1yr Thrive Essential,,,,,
A,1-+,5500 MVX Compute Appl DTI 1W 1:1TE(T),MVX5500D1WGXEAT,56600.79,MVX5500D1WGXEAT-AA,
,Offline Offering,,,,,
,1yr Subscription with 1yr Thrive Essential,,,,,
A,1-+,5500 MVX Compute Appl DTI OF 1:1TE(T),MVX5500DOFGXEAT,60374.17,MVX5500DOFGXEAT-AA,
12550MVX-SW-T,"12550 MVX Compute Appliance Software(T)
End of Sale is 31 March 2023 End of Life/Support is 31 March 2028. Support contracts cannot extend past the End of Life/ Support Date.
LICENSE: Per Appliance
DELIVERABLE: Appliance Activation
CONTENT: SW License for 12550MVX Compute appliance
REQUIREMENTS:  Must be ordered in conjunction with the corresponding Appliance HW unit
NOTES: This Classic sale option is  NOT applicable for base Hermes Network subscription customers and related HW Deployment Option",,,,,
,Standard Offering,,,,,
,1yr Thrive Essential,,,,,
A,1-+,12550 MVX Compute Appl SW 1yr TE(T),MVX12550YCM-AT,135862.27,MVX12550YCM-AT-AA,
12550MVX-DTI-T,"12550 MVX Compute - Dynamic Threat Intelligence(T)
End of Sale is 31 March 2028 End of Life/Support is 31 March 2028. Support contracts cannot extend past the End of Life/ Support Date.
LICENSE: Per Appliance
DELIVERABLE: Content Key
CONTENT: DTI Subscription for 12550MVX Compute appliance
REQUIREMENTS:  Must be ordered in conjunction with the corresponding Appliance HW unit",,,,,
,2 Way Offering,,,,,
,1yr Subscription with 1yr Thrive Essential,,,,,
A,1-+,12550 MVX Compute Appl DTI 2W 1:1TE(T),MVX1255D2WGXEAT,150958.09,MVX1255D2WGXEAT-AA,
,1 Way Offering,,,,,
,1yr Subscription with 1yr Thrive Essential,,,,,
A,1-+,12550 MVX Compute Appl DTI 1W 1:1TE(T),MVX1255D1WGXEAT,226437.11,MVX1255D1WGXEAT-AA,
,Offline Offering,,,,,
,1yr Subscription with 1yr Thrive Essential,,,,,
A,1-+,12550 MVX Compute Appl DTI OF 1:1TE(T),MVX1255DOFGXEAT,241532.92,MVX1255DOFGXEAT-AA,
5600MVX-T,"5600 IVX Enterprise (Formerly MVX Compute) Appliance(T)
LICENSE: Per Appliance
DELIVERABLE: Appliance HW unit (Only)
REQUIREMENTS:
Must be ordered in conjunction with the corresponding Appliance License option as required for the SW activation code.
Must additionally purchase DTI subscription and Support options for the appliance.
NOTES: This Classic sale option is  NOT applicable for a base Hermes subscription related HW Deployment Option",,,,,
,Standard Offering,,,,,
,Hardware,,,,,
 ,1-+,5600 IVX Enterprise Appliance(T),MVX-5600-T,23099.98,MVX-5600-TA,
5600MVX-SW-T,"5600 IVX Enterprise  (Formerly MVX Compute) Appliance Software(T)
LICENSE: Per Appliance
DELIVERABLE: Appliance Activation
CONTENT: SW License for 5600IVX Enterprise appliance
REQUIREMENTS:  Must be ordered in conjunction with the corresponding Appliance HW unit
NOTES: This Classic sale option is  NOT applicable for a base Hermes subscription related HW Deployment Option",,,,,
,Standard Offering,,,,,
,Perpetual Software License,,,,,
A,1-+,5600 IVX Ent Appl SW PERP LIC(T),MVX5600CXE-AT,124002.41,MVX5600CXE-AT-AA,
,1yr Thrive Essential,,,,,
A,1-+,5600 IVX Ent Appl SW 1yr TE(T),MVX5600YCM-AT,31007.38,MVX5600YCM-AT-AA,
5600MVX-DTI-T,"5600 IVX Enterprise  (Formerly MVX Compute) Appliance - Dynamic Threat Intelligence(T)
LICENSE: Per Appliance
DELIVERABLE: Content Key
CONTENT: DTI Subscription for 5600IVX Enterprise appliance
REQUIREMENTS:  Must be ordered in conjunction with the corresponding Appliance HW unit",,,,,
,2 Way Offering,,,,,
,1yr Subscription with 1yr Thrive Essential,,,,,
A,1-+,5600 IVX Ent Appl DTI 2W 1:1TE(T),MVX5600D2WGXEAT,34452.67,MVX5600D2WGXEAT-AA,
,1 Way Offering,,,,,
,1yr Subscription with 1yr Thrive Essential,,,,,
A,1-+,5600 IVX Ent Appl DTI 1W 1:1TE(T),MVX5600D1WGXEAT,51678.97,MVX5600D1WGXEAT-AA,
,Offline Offering,,,,,
,1yr Subscription with 1yr Thrive Essential,,,,,
A,1-+,5600 IVX Ent Appl DTI OF 1:1TE(T),MVX5600DOFGXEAT,55124.23,MVX5600DOFGXEAT-AA,
12600MVX-T,"12600 IVX Enterprise  (Formerly MVX Compute) Appliance(T)
LICENSE: Per Appliance
DELIVERABLE: Appliance HW unit (Only)
REQUIREMENTS:
Must be ordered in conjunction with the corresponding Appliance License option as required for the SW activation code.
Must additionally purchase DTI subscription and Support options for the appliance.
NOTES: This Classic sale option is  NOT applicable for a base Hermes subscription related HW Deployment Option",,,,,
,Standard Offering,,,,,
,Hardware,,,,,
 ,1-+,12600 IVX Enterprise Appliance(T),MVX-12600-T,86800.79,MVX-12600-TA,
12600MVX-SW-T,"12600 IVX Enterprise  (Formerly MVX Compute) Appliance Software(T)
LICENSE: Per Appliance
DELIVERABLE: Appliance Activation
CONTENT: SW License for 12600IVX Enterprise appliance
REQUIREMENTS:  Must be ordered in conjunction with the corresponding Appliance HW unit
NOTES: This Classic sale option is  NOT applicable for a base Hermes subscription related HW Deployment Option",,,,,
,Standard Offering,,,,,
,Perpetual Software License,,,,,
A,1-+,12600 IVX Ent Appl SW PERP LIC(T),MVX12600CXE-AT,488236.11,MVX12600CXE-AT-AA,
,1yr Thrive Essential,,,,,
A,1-+,12600 IVX Ent Appl SW 1yr TE(T),MVX12600YCM-AT,106279.14,MVX12600YCM-AT-AA,
12600MVX-DTI-T,"12600 IVX Enterprise  (Formerly MVX Compute) Appliance - Dynamic Threat Intelligence(T)
LICENSE: Per Appliance
DELIVERABLE: Content Key
CONTENT: DTI Subscription for 12600IVX Enterprise appliance
REQUIREMENTS:  Must be ordered in conjunction with the corresponding Appliance HW unit",,,,,
,2 Way Offering,,,,,
,1yr Subscription with 1yr Thrive Essential,,,,,
A,1-+,12600 IVX Ent Appl DTI 2W 1:1TE(T),MVX1260D2WGXEAT,118087.93,MVX1260D2WGXEAT-AA,
,1 Way Offering,,,,,
,1yr Subscription with 1yr Thrive Essential,,,,,
A,1-+,12600 IVX Ent Appl DTI 1W 1:1TE(T),MVX1260D1WGXEAT,177131.9,MVX1260D1WGXEAT-AA,
,Offline Offering,,,,,
,1yr Subscription with 1yr Thrive Essential,,,,,
A,1-+,12600 IVX Ent Appl DTI OF 1:1TE(T),MVX1260DOFGXEAT,188940.71,MVX1260DOFGXEAT-AA,
,Legacy - Hermes VX ISO Virtual Appliance Deployment Options,,,,,
NWVXISO-1G-VA-S-T,"Network Security VXISO-1G - Virtual Appliance Subscription(T)
LICENSE: Per VM Instance
DELIVERABLE: Download
CONTENT: ISO Image
REQUIREMENTS:  Restricted Product.  Requires a Trellix Approved Quote.",,,,,
,Standard Offering,,,,,
,1yr Subscription with 1yr Thrive Essential,,,,,
A,1-+,VX ISO 1G Virt Appl SW 1:1TE(T),NWVISO1GGXE-AT,Call For Quote,NWVISO1GGXE-AT-AA,
NWVXISO-1G-VA-T,"Network Security VXISO-1G - Virtual Appliance(T)
LICENSE: Per VM Instance
DELIVERABLE: Download
CONTENT: ISO Image
REQUIREMENTS:  Restricted Product.  Requires a Trellix Approved Quote.",,,,,
,Standard Offering,,,,,
,Perpetual Software License,,,,,
A,1-+,VX ISO 1G Virt Appl SW PERP LIC(T),NWVISO1GCXE-AT,Call For Quote,NWVISO1GCXE-AT-AA,
NWVXISO-5G-VA-S-T,"Network Security VXISO-5G - Virtual Appliance Subscription(T)
LICENSE: Per VM Instance
DELIVERABLE: Download
CONTENT: ISO Image
REQUIREMENTS:  Restricted Product.  Requires a Trellix Approved Quote.",,,,,
,Standard Offering,,,,,
,1yr Subscription with 1yr Thrive Essential,,,,,
A,1-+,VX ISO 5G Virt Appl SW 1:1TE(T),NWVISO5GGXE-AT,Call For Quote,NWVISO5GGXE-AT-AA,
NWVXISO-5G-VA-T,"Network Security VXISO-5G - Virtual Appliance(T)
LICENSE: Per VM Instance
DELIVERABLE: Download
CONTENT: ISO Image
REQUIREMENTS:  Restricted Product.  Requires a Trellix Approved Quote.",,,,,
,Standard Offering,,,,,
,Perpetual Software License,,,,,
A,1-+,VX ISO 5G Virt Appl SW PERP LIC(T),NWVISO5GCXE-AT,Call For Quote,NWVISO5GCXE-AT-AA,
NWVXISO-10G-VA-S-T,"Network Security VXISO-10G - Virtual Appliance Subscription(T)
LICENSE: Per VM Instance
DELIVERABLE: Download
CONTENT: ISO Image
REQUIREMENTS:  Restricted Product.  Requires a Trellix Approved Quote.",,,,,
,Standard Offering,,,,,
,1yr Subscription with 1yr Thrive Essential,,,,,
A,1-+,VX ISO 10G Virt Appl SW 1:1TE(T),NWVISO10GGXE-AT,Call For Quote,NWVISO10GGXE-AT-AA,
NWVXISO-10G-VA-T,"Network Security VXISO-10G - Virtual Appliance(T)
LICENSE: Per VM Instance
DELIVERABLE: Download
CONTENT: ISO Image
REQUIREMENTS:  Restricted Product.  Requires a Trellix Approved Quote.",,,,,
,Standard Offering,,,,,
,Perpetual Software License,,,,,
A,1-+,VX ISO 10G Virt Appl SW PERP LIC(T),NWVISO10GCXE-AT,Call For Quote,NWVISO10GCXE-AT-AA,
,Legacy - Classic VX ISO Virtual Appliances,,,,,
VXISO-1G-T,"VX Software Image 1G(T)
LICENSE: Per VM Instance
DELIVERABLE: ISO for Virtual Machine
REQUIREMENTS: Restricted Product. Requires a Trellix Approved Quote. Must additionally purchase DTI subscription and Support options for the appliance.
NOTES: This Classic sale option is  NOT applicable for base Hermes Network Security subscription customers seeking Virtual Appliance Deployment Option.",,,,,
,Standard Offering,,,,,
,Perpetual Software License,,,,,
A,1-+,VX SW Image 1G PERP LIC(T),VXISO1GCXE-AT,Call For Quote,VXISO1GCXE-AT-AA,
,1yr Thrive Essential,,,,,
A,1-+,VX SW Image 1G 1Yr TE(T),VXISO1GYCM-AT,Call For Quote,VXISO1GYCM-AT-AA,
VXISO-1G-DTI-T,"VX Software Image 1G - Dynamic Threat Intelligence(T)
LICENSE: Per VM Instance
DELIVERABLE: Content Key
CONTENT: DTI Subscription for the Virtual appliance VXISO-1G
REQUIREMENTS:  Must be ordered in conjunction with the corresponding Virtual Appliance license.",,,,,
,2 Way Offering,,,,,
,1yr Subscription with 1yr Thrive Essential,,,,,
A,1-+,VX SW Image 1G DTI 2W 1:1TE(T),VXISO1GD2WGXEAT,Call For Quote,VXISO1GD2WGXEAT-AA,
,1 Way Offering,,,,,
,1yr Subscription with 1yr Thrive Essential,,,,,
A,1-+,VX SW Image 1G DTI 1W 1:1TE(T),VXISO1GD1WGXEAT,Call For Quote,VXISO1GD1WGXEAT-AA,
,Offline Offering,,,,,
,1yr Subscription with 1yr Thrive Essential,,,,,
A,1-+,VX SW Image 1G  DTI OF 1:1TE(T),VXISO1GDOFGXEAT,Call For Quote,VXISO1GDOFGXEAT-AA,
VXISO-5G-T,"VX Software Image 5G(T)
LICENSE: Per VM Instance
DELIVERABLE: ISO for Virtual Machine
REQUIREMENTS: Restricted Product. Requires a Trellix Approved Quote. Must additionally purchase DTI subscription and Support options for the appliance.
NOTES: This Classic sale option is  NOT applicable for base Hermes Network Security subscription customers seeking Virtual Appliance Deployment Option.",,,,,
,Standard Offering,,,,,
,Perpetual Software License,,,,,
A,1-+,VX SW Image 5G PERP LIC(T),VXISO5GCXE-AT,Call For Quote,VXISO5GCXE-AT-AA,
,1yr Thrive Essential,,,,,
A,1-+,VX SW Image 5G 1Yr TE(T),VXISO5GYCM-AT,Call For Quote,VXISO5GYCM-AT-AA,
VXISO-5G-DTI-T,"VX Software Image 5G - Dynamic Threat Intelligence(T)
LICENSE: Per VM Instance
DELIVERABLE: Content Key
CONTENT: DTI Subscription for the Virtual appliance VXISO-5G
REQUIREMENTS:  Must be ordered in conjunction with the corresponding Virtual Appliance license.",,,,,
,2 Way Offering,,,,,
,1yr Subscription with 1yr Thrive Essential,,,,,
A,1-+,VX SW Image 5G DTI 2W 1:1TE(T),VXISO5GD2WGXEAT,Call For Quote,VXISO5GD2WGXEAT-AA,
,1 Way Offering,,,,,
,1yr Subscription with 1yr Thrive Essential,,,,,
A,1-+,VX SW Image 5G DTI 1W 1:1TE(T),VXISO5GD1WGXEAT,Call For Quote,VXISO5GD1WGXEAT-AA,
,Offline Offering,,,,,
,1yr Subscription with 1yr Thrive Essential,,,,,
A,1-+,VX SW Image 5G  DTI OF 1:1TE(T),VXISO5GDOFGXEAT,Call For Quote,VXISO5GDOFGXEAT-AA,
VXISO-10G-T,"VX Software Image 10G(T)
LICENSE: Per VM Instance
DELIVERABLE: ISO for Virtual Machine
REQUIREMENTS: Restricted Product. Requires a Trellix Approved Quote. Must additionally purchase DTI subscription and Support options for the appliance.
NOTES: This Classic sale option is  NOT applicable for base Hermes Network Security subscription customers seeking Virtual Appliance Deployment Option.",,,,,
,Standard Offering,,,,,
,Perpetual Software License,,,,,
A,1-+,VX SW Image 10G PERP LIC(T),VXISO10GCXE-AT,Call For Quote,VXISO10GCXE-AT-AA,
,1yr Thrive Essential,,,,,
A,1-+,VX SW Image 10G 1Yr TE(T),VXISO10GYCM-AT,Call For Quote,VXISO10GYCM-AT-AA,
VXISO-10G-DTI-T,"VX Software Image 10G - Dynamic Threat Intelligence(T)
LICENSE: Per VM Instance
DELIVERABLE: Content Key
CONTENT: DTI Subscription for the Virtual appliance VXISO-10G
REQUIREMENTS:  Must be ordered in conjunction with the corresponding Virtual Appliance license.",,,,,
,2 Way Offering,,,,,
,1yr Subscription with 1yr Thrive Essential,,,,,
A,1-+,VX SW Image 10G DTI 2W 1:1TE(T),VXIS10GD2WGXEAT,Call For Quote,VXIS10GD2WGXEAT-AA,
